"Cor","CorrType","EdgeBetweenness","interaction","name","Pvalue","selected","shared interaction","shared name"
"0.1603","Positive","20.568046058236458","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) c256985cf7f385fa0e158aac9692f64d_bacteria","0.022","false","interacts with","6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) c256985cf7f385fa0e158aac9692f64d_bacteria"
"0.1446","Positive","21.362511247495764","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria","0.037","false","interacts with","eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria"
"0.1459","Positive","16.39775779756737","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria","0.038","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria"
"0.1243","Positive","13.350562182570894","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria","0.04","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria"
"0.18","Positive","10.012464925255621","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.044","false","interacts with","a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.3331","Positive","7.348923406384869","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.001","false","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.1815","Positive","8.463830671475732","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.035","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2879","Positive","17.37897178332769","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.002","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.1658","Positive","7.3635395521929645","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.048","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2418","Positive","10.99748051169104","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.004","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2399","Positive","11.82654044049355","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.007","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2141","Positive","8.13739267268679","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.009","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.1666","Positive","11.451225239015937","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.037","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.166","Positive","9.29343517061805","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.025","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.271","Positive","11.347110241159731","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.001","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2044","Positive","7.616558948817015","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.01","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.2061","Positive","15.074156846803671","interacts with","cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.011","false","interacts with","cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.236","Positive","8.132037797643672","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.006","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.3479","Positive","7.740880582349172","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.001","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"-0.1992","Negative","10.550833516769435","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.011","false","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"-0.1688","Negative","15.820850208090102","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi","0.042","false","interacts with","3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 9fc26e6596f0b0189c6b268cc4d8d67b_fungi"
"0.3811","Positive","10.498094590658107","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.001","false","interacts with","12907f7fde00bb40c358a652d79ffcb6_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.3936","Positive","11.316447783056288","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.001","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.1742","Positive","15.657088758191696","interacts with","e02440bc2cf2fbd51ab6c6a48c297786_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.032","false","interacts with","e02440bc2cf2fbd51ab6c6a48c297786_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.1835","Positive","14.698075275221884","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.033","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2003","Positive","9.566031286332787","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.007","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2078","Positive","6.714260545655892","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.012","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2583","Positive","13.272360735799431","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.003","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2774","Positive","10.72302151163845","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.002","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.1795","Positive","15.93560296454548","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.027","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.196","Positive","11.798707800176453","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.012","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"-0.2331","Negative","19.834063971324962","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.003","false","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.1462","Positive","11.417178851504746","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.047","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"-0.2435","Negative","22.80971523017862","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.002","false","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"-0.1788","Negative","13.35270963559949","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.027","false","interacts with","8d7bfbf1d9cc089639fe484763c3f188_oomycete (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2045","Positive","29.32555174925923","interacts with","99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.021","false","interacts with","99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"-0.2284","Negative","28.383684004704637","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi","0.008","false","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) a4830ec2beeeeaef48f6d7f401df4241_fungi"
"0.2561","Positive","8.340704667993371","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.004","false","interacts with","89206af4589b68a36b3313e1be7c6448_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2438","Positive","11.472695643772017","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.005","false","interacts with","d7a05ca6b0cf4959a1d5af8842fb78fa_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.1803","Positive","8.171487600231412","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.032","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.3367","Positive","14.864406696440215","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.5876","Positive","5.528927167247411","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2958","Positive","8.80589765132122","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.5105","Positive","10.342396243247638","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.3386","Positive","9.005951981155377","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.3242","Positive","9.116497469951643","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2246","Positive","8.590001801139655","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.008","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.3237","Positive","14.471675139890015","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2569","Positive","14.861160116016055","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.002","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.4645","Positive","7.888286507094555","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.001","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.1939","Positive","15.183362365450016","interacts with","cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.022","false","interacts with","cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2725","Positive","11.5582086239453","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.002","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"-0.2442","Negative","20.310483952302064","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.003","false","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2103","Positive","9.322278953924467","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.007","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"-0.2821","Negative","22.89877361195294","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi","0.002","false","interacts with","2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 12907f7fde00bb40c358a652d79ffcb6_fungi"
"0.2708","Positive","21.718645339858536","interacts with","39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi","0.001","false","interacts with","39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi"
"0.2378","Positive","21.22223003593377","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi","0.007","false","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi"
"0.2953","Positive","14.537831931061506","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi","0.002","false","interacts with","487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote (interacts with) eaa0ba9ff4398edf205048df9a36f578_fungi"
"0.5131","Positive","3.747918835550414","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.4262","Positive","7.2935651226168465","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.2019","Positive","9.649465882193638","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.016","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.2014","Positive","11.236197904530108","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.019","false","interacts with","d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.2389","Positive","9.372109963331805","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.003","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.164","Positive","12.274840051533683","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.036","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.4916","Positive","4.700189912794953","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.1963","Positive","9.223552235852488","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.015","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.217","Positive","12.183390648608482","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.01","false","interacts with","4745af0659fd8962bab4c6f134456248_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.2212","Positive","9.501727738680072","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.009","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.4781","Positive","5.690430756607226","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.3116","Positive","12.69752210223034","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.3892","Positive","4.9262773174537875","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi","0.001","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 89206af4589b68a36b3313e1be7c6448_fungi"
"0.1442","Positive","12.425156490335056","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.038","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.1944","Positive","11.313679348973466","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.015","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.1492","Positive","11.664410698825655","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.033","false","interacts with","b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.1766","Positive","10.33698585904468","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.018","false","interacts with","6f919188220b0c82be4439bb63dd189e_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.1505","Positive","12.164034263666613","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.036","false","interacts with","5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.2677","Positive","15.939524110186094","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.002","false","interacts with","394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.2772","Positive","28.80091002428187","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.002","false","interacts with","5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"-0.1884","Negative","10.0279974246886","interacts with","d9e763753ea6a20c2a574df095f60580_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi","0.014","false","interacts with","d9e763753ea6a20c2a574df095f60580_eukaryote (interacts with) e02440bc2cf2fbd51ab6c6a48c297786_fungi"
"0.1853","Positive","16.04485240945997","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.031","false","interacts with","9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2046","Positive","13.268401837153617","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.024","false","interacts with","16010d640ae1f9ef8b46d9778d31166d_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2095","Positive","10.063157424095964","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.027","false","interacts with","6dec4a7642385d3256e7c0ab2c05366d_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2166","Positive","17.965236707807723","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.012","false","interacts with","5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.1705","Positive","15.065773298961908","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.023","false","interacts with","007761694cceb108c141cce8750b23b5_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2127","Positive","17.533306813302946","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.007","false","interacts with","55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.1928","Positive","18.48441406856116","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.02","false","interacts with","c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.254","Positive","20.845162869102143","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.005","false","interacts with","25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"-0.2021","Negative","22.169696329310423","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.02","false","interacts with","84b78558c3c317566a13f29ab950da23_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2041","Positive","12.033095123038494","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.016","false","interacts with","45072f0f90af585d84d9e8b285570885_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
"0.2028","Positive","18.578341258082265","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi","0.018","false","interacts with","8da1ea508fd29598a72e6a69c9fb5bad_fungi (interacts with) d7a05ca6b0cf4959a1d5af8842fb78fa_fungi"
