Cor,CorrType,EdgeBetweenness,interaction,Pvalue,selected,shared interaction,shared name,partner1,partner2,Source,Target
0.2615,Positive,8.374987204102748,interacts with,0.001,False,interacts with,f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,f399f80a36b7b63e3071e1397d106116_fungi,16010d640ae1f9ef8b46d9778d31166d_fungi,0179,0069
-0.167,Negative,14.013340913308555,interacts with,0.025,False,interacts with,2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,2b58ac3373c047a1eebbf7a75e2e0552_fungi,16010d640ae1f9ef8b46d9778d31166d_fungi,0124,0069
0.1428,Positive,11.376905466729736,interacts with,0.041,False,interacts with,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,16010d640ae1f9ef8b46d9778d31166d_fungi,0138,0069
0.323,Positive,7.428591359097733,interacts with,0.001,False,interacts with,b3975232eebf205eac1abdada382d56b_fungi (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,b3975232eebf205eac1abdada382d56b_fungi,16010d640ae1f9ef8b46d9778d31166d_fungi,0181,0069
0.1519,Positive,7.917397496845017,interacts with,0.028,False,interacts with,bb0bac95bc47602168f4048966f9be02_fungi (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,bb0bac95bc47602168f4048966f9be02_fungi,16010d640ae1f9ef8b46d9778d31166d_fungi,0183,0069
-0.1747,Negative,13.232334144941628,interacts with,0.026,False,interacts with,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0085,0069
-0.2093,Negative,13.939938206488968,interacts with,0.007,False,interacts with,bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,bbe92aaf5408d1efb04e64943df37ed3_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0088,0069
-0.1686,Negative,12.056359610902035,interacts with,0.032,False,interacts with,702fdff0087af04a85cb3584b775ba92_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,702fdff0087af04a85cb3584b775ba92_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0214,0069
-0.182,Negative,10.46952043481856,interacts with,0.02,False,interacts with,7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,7cf039e6626761ed4dc865aee7e775a5_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0092,0069
0.2565,Positive,10.411893886086542,interacts with,0.002,False,interacts with,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0254,0069
-0.2097,Negative,20.688241661632023,interacts with,0.01,False,interacts with,6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0148,0069
0.2631,Positive,11.748791713181664,interacts with,0.002,False,interacts with,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0225,0069
-0.1352,Negative,12.85705322263575,interacts with,0.04,False,interacts with,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0189,0069
-0.1725,Negative,10.31404301009728,interacts with,0.005,False,interacts with,38c850022d0700fa24b06d5dd3f8da40_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,38c850022d0700fa24b06d5dd3f8da40_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0100,0069
-0.1267,Negative,10.959266764652584,interacts with,0.034,False,interacts with,5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) 16010d640ae1f9ef8b46d9778d31166d_fungi,5c75a20582098b0c984ca0046fc10d75_eukaryote,16010d640ae1f9ef8b46d9778d31166d_fungi,0103,0069
0.3735,Positive,10.19608201997244,interacts with,0.001,False,interacts with,5743cd46a67f26fc2a0a910a35f1b12f_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0071,0070
0.603,Positive,6.868385517581774,interacts with,0.001,False,interacts with,d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,d4ced3fcf757696111ad371371ff4cce_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0072,0070
0.5075,Positive,8.903970099629046,interacts with,0.001,False,interacts with,007761694cceb108c141cce8750b23b5_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,007761694cceb108c141cce8750b23b5_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0073,0070
0.6119,Positive,9.314272875555012,interacts with,0.001,False,interacts with,55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,55d3ffaf20a40a432de7989e6d6d5a00_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0252,0070
0.178,Positive,12.790532308873052,interacts with,0.033,False,interacts with,c0a6013edcd750f053a34cc2e955055c_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,c0a6013edcd750f053a34cc2e955055c_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0172,0070
0.2607,Positive,11.723992140274415,interacts with,0.003,False,interacts with,25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,25f16fb9e13dc11d9cdb2563441d93ea_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0074,0070
0.2481,Positive,11.87467603405431,interacts with,0.003,False,interacts with,feaca0edcf1a23c916e8a5a15e251c00_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,feaca0edcf1a23c916e8a5a15e251c00_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0236,0070
0.3905,Positive,16.177868305436874,interacts with,0.001,False,interacts with,4745af0659fd8962bab4c6f134456248_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,4745af0659fd8962bab4c6f134456248_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0122,0070
-0.2788,Negative,20.386952067319207,interacts with,0.001,False,interacts with,92b9c83064618f3fa4cc6f518011a93f_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,92b9c83064618f3fa4cc6f518011a93f_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0075,0070
0.5268,Positive,8.87302534517323,interacts with,0.001,False,interacts with,45072f0f90af585d84d9e8b285570885_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,45072f0f90af585d84d9e8b285570885_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0076,0070
0.3103,Positive,16.883331957859806,interacts with,0.002,False,interacts with,cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,cd6040e6b124b405e0a57b6b2bc182a8_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0203,0070
0.3368,Positive,12.43410835559942,interacts with,0.001,False,interacts with,d8f0bf7bd6bfed38440976deac1053de_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,d8f0bf7bd6bfed38440976deac1053de_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0204,0070
0.228,Positive,12.421252956244253,interacts with,0.004,False,interacts with,573058e00737be3571135b4901715a5b_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,573058e00737be3571135b4901715a5b_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0077,0070
0.1987,Positive,11.826316982597966,interacts with,0.015,False,interacts with,54a79d598f2020f796479614425e7ff7_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,54a79d598f2020f796479614425e7ff7_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0174,0070
0.2392,Positive,11.110258926270069,interacts with,0.003,False,interacts with,01355d320b33ddf29a77579fe487ee60_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,01355d320b33ddf29a77579fe487ee60_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0078,0070
0.1596,Positive,11.601318313580585,interacts with,0.037,False,interacts with,3594bd84689e1249077661feb03ed8ba_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,3594bd84689e1249077661feb03ed8ba_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0175,0070
0.3121,Positive,11.59949613742324,interacts with,0.001,False,interacts with,b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,b5b89cca5a0cb0c01db814cb6f693f9f_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0079,0070
0.3218,Positive,11.08296807660315,interacts with,0.001,False,interacts with,08abdffc486630512a1123f8c3bdc96c_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,08abdffc486630512a1123f8c3bdc96c_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0176,0070
0.3103,Positive,19.125782320011684,interacts with,0.001,False,interacts with,6f919188220b0c82be4439bb63dd189e_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,6f919188220b0c82be4439bb63dd189e_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0222,0070
0.1842,Positive,17.585436141498892,interacts with,0.018,False,interacts with,47646c283877f7b72d1b9a5199bd45b9_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,47646c283877f7b72d1b9a5199bd45b9_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0235,0070
0.1861,Positive,16.1068180308563,interacts with,0.014,False,interacts with,7d8361bafb81458a6092cf72051fb8ba_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,7d8361bafb81458a6092cf72051fb8ba_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0123,0070
0.3243,Positive,10.66001296700125,interacts with,0.001,False,interacts with,5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,5f279c746c8e0dc1b9305887f0cbae5a_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0080,0070
0.1529,Positive,10.92586841406738,interacts with,0.043,False,interacts with,12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,12d11cd730ac7a521601a8c9ef2e3f4c_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0081,0070
0.1646,Positive,16.286270260734295,interacts with,0.015,False,interacts with,dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,dcd80134a421ba1ee39910e372a24a74_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0206,0070
0.148,Positive,11.2215084860435,interacts with,0.02,False,interacts with,f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,f399f80a36b7b63e3071e1397d106116_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0179,0070
-0.2467,Negative,14.53135333121594,interacts with,0.003,False,interacts with,2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,2b58ac3373c047a1eebbf7a75e2e0552_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0124,0070
0.184,Positive,12.149437077010305,interacts with,0.017,False,interacts with,b3975232eebf205eac1abdada382d56b_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,b3975232eebf205eac1abdada382d56b_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0181,0070
0.1763,Positive,16.135497539614217,interacts with,0.015,False,interacts with,99f992144830d91fd450ab2e67bcead5_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,99f992144830d91fd450ab2e67bcead5_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0243,0070
0.202,Positive,10.7477745397821,interacts with,0.006,False,interacts with,bb0bac95bc47602168f4048966f9be02_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,bb0bac95bc47602168f4048966f9be02_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0183,0070
0.1419,Positive,24.753001795095265,interacts with,0.044,False,interacts with,8785fbcd8cc239f3cbcfc81f423115d0_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,8785fbcd8cc239f3cbcfc81f423115d0_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0238,0070
0.1529,Positive,17.349546070607637,interacts with,0.031,False,interacts with,b933526a7568334fcf0481710b741e78_fungi (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,b933526a7568334fcf0481710b741e78_fungi,6dec4a7642385d3256e7c0ab2c05366d_fungi,0207,0070
-0.1671,Negative,14.004078254222318,interacts with,0.05,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,6dec4a7642385d3256e7c0ab2c05366d_fungi,0083,0070
-0.1909,Negative,12.737570632169245,interacts with,0.02,False,interacts with,9a72d97ba542c0d4c87ab583eb06188b_oomycete (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,9a72d97ba542c0d4c87ab583eb06188b_oomycete,6dec4a7642385d3256e7c0ab2c05366d_fungi,0184,0070
-0.3592,Negative,12.836666889449676,interacts with,0.001,False,interacts with,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0085,0070
-0.2347,Negative,15.303434480489782,interacts with,0.006,False,interacts with,1f97c28f91d9a257362352f7c2958eb5_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,1f97c28f91d9a257362352f7c2958eb5_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0086,0070
-0.2288,Negative,15.651223300776296,interacts with,0.005,False,interacts with,bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,bbe92aaf5408d1efb04e64943df37ed3_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0088,0070
-0.1626,Negative,14.688278063184816,interacts with,0.049,False,interacts with,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0213,0070
-0.3715,Negative,9.7099442960227,interacts with,0.001,False,interacts with,7cf039e6626761ed4dc865aee7e775a5_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,7cf039e6626761ed4dc865aee7e775a5_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0092,0070
-0.2504,Negative,13.780921882268151,interacts with,0.002,False,interacts with,d6e7187575c837cc355b39cb4c72f1b7_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,d6e7187575c837cc355b39cb4c72f1b7_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0139,0070
-0.199,Negative,14.70629908434864,interacts with,0.023,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0093,0070
-0.1614,Negative,19.758843681337662,interacts with,0.033,False,interacts with,09248793722288a010ac7f729c00643e_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,09248793722288a010ac7f729c00643e_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0185,0070
-0.1986,Negative,12.94039216881983,interacts with,0.024,False,interacts with,416ebed6f40ce92fda977416ca373220_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,416ebed6f40ce92fda977416ca373220_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0094,0070
-0.1865,Negative,17.36341003416092,interacts with,0.008,False,interacts with,3c491ac457174deda16980612d97ab4f_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,3c491ac457174deda16980612d97ab4f_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0186,0070
0.1989,Positive,15.472948530126406,interacts with,0.013,False,interacts with,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0254,0070
-0.1556,Negative,21.020439312162555,interacts with,0.038,False,interacts with,070546cd0046c9701f90304909b45ada_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,070546cd0046c9701f90304909b45ada_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0129,0070
-0.167,Negative,15.283402925068051,interacts with,0.023,False,interacts with,bf7b2ad6823dbc87e66f1788437c5437_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,bf7b2ad6823dbc87e66f1788437c5437_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0250,0070
-0.2066,Negative,13.447380114716236,interacts with,0.003,False,interacts with,a0026d509095158fccba24e0a4c3ef6e_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,a0026d509095158fccba24e0a4c3ef6e_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0099,0070
-0.2111,Negative,14.254503263549626,interacts with,0.003,False,interacts with,5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,5c75a20582098b0c984ca0046fc10d75_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0103,0070
-0.1523,Negative,29.88725438755779,interacts with,0.02,False,interacts with,3d572774b274de40d5f878929bb68ee9_eukaryote (interacts with) 6dec4a7642385d3256e7c0ab2c05366d_fungi,3d572774b274de40d5f878929bb68ee9_eukaryote,6dec4a7642385d3256e7c0ab2c05366d_fungi,0259,0070
0.4216,Positive,9.341240744893812,interacts with,0.001,False,interacts with,d4ced3fcf757696111ad371371ff4cce_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,d4ced3fcf757696111ad371371ff4cce_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0072,0071
0.2977,Positive,12.057399660938565,interacts with,0.001,False,interacts with,007761694cceb108c141cce8750b23b5_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,007761694cceb108c141cce8750b23b5_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0073,0071
0.426,Positive,10.301769217223216,interacts with,0.001,False,interacts with,55d3ffaf20a40a432de7989e6d6d5a00_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,55d3ffaf20a40a432de7989e6d6d5a00_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0252,0071
0.2429,Positive,11.399853786251128,interacts with,0.004,False,interacts with,25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,25f16fb9e13dc11d9cdb2563441d93ea_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0074,0071
0.1759,Positive,12.439730581957823,interacts with,0.039,False,interacts with,45072f0f90af585d84d9e8b285570885_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,45072f0f90af585d84d9e8b285570885_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0076,0071
0.2316,Positive,19.33988051610273,interacts with,0.004,False,interacts with,cd6040e6b124b405e0a57b6b2bc182a8_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,cd6040e6b124b405e0a57b6b2bc182a8_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0203,0071
0.2805,Positive,11.59046165884494,interacts with,0.001,False,interacts with,c99c3c0cde268c3acc40ddb4ca470d52_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,c99c3c0cde268c3acc40ddb4ca470d52_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0173,0071
0.3665,Positive,10.29386791671495,interacts with,0.001,False,interacts with,573058e00737be3571135b4901715a5b_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,573058e00737be3571135b4901715a5b_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0077,0071
0.1506,Positive,12.560053360071231,interacts with,0.048,False,interacts with,54a79d598f2020f796479614425e7ff7_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,54a79d598f2020f796479614425e7ff7_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0174,0071
0.2987,Positive,10.435503729558665,interacts with,0.001,False,interacts with,01355d320b33ddf29a77579fe487ee60_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,01355d320b33ddf29a77579fe487ee60_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0078,0071
0.313,Positive,9.107068647008887,interacts with,0.001,False,interacts with,3594bd84689e1249077661feb03ed8ba_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,3594bd84689e1249077661feb03ed8ba_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0175,0071
0.3443,Positive,9.528428559633234,interacts with,0.001,False,interacts with,b5b89cca5a0cb0c01db814cb6f693f9f_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,b5b89cca5a0cb0c01db814cb6f693f9f_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0079,0071
0.1843,Positive,13.286755211345934,interacts with,0.016,False,interacts with,980fd6278b58656a704d9d0db1f6d1fd_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,980fd6278b58656a704d9d0db1f6d1fd_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0177,0071
0.1943,Positive,12.588329815629148,interacts with,0.008,False,interacts with,9aecac2abcac69ad5a121dabba570b20_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,9aecac2abcac69ad5a121dabba570b20_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0178,0071
0.2579,Positive,10.58447374968274,interacts with,0.002,False,interacts with,5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 5743cd46a67f26fc2a0a910a35f1b12f_fungi,5f279c746c8e0dc1b9305887f0cbae5a_fungi,5743cd46a67f26fc2a0a910a35f1b12f_fungi,0080,0071
