Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
d51e42c599c4c5195684494b44ef21fd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Septoria	0.883462956923514
4745af0659fd8962bab4c6f134456248	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Helgardiomyces;s__Helgardiomyces_anguioides;sh__SH3123758.09FU	0.9995598075444289
d4ea360b0ebab13adb0a10403983ec66	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0.9999999054519845
73e39bb978abf1aab2988099e2792b8b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Sphaerellopsis;s__Sphaerellopsis_filum;sh__SH1298798.09FU	0.9999999990971844
e5c84bf86243c72cfa3b5280af583303	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula	0.9987014166756791
5123bb8aa145ce802c79c017d3c09614	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_sp;sh__SH1091982.09FU	0.995965351283695
25e2dcf11f08106e9383e816566dfdbc	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Tricellula;s__Tricellula_sp;sh__SH0960960.09FU	0.996469577024404
ad53682ae0340e1c1010b86c11ae1809	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium;s__Microdochium_poae;sh__SH1460435.09FU	0.9229877177565767
dec14848603c4930b3a2d12683fbb601	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Clarireedia;s__Clarireedia_bennettii;sh__SH0919309.09FU	0.8196469815047212
5b52c14ccc089a128249230e14ba9280	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1147149.09FU	0.9996903919455469
58ce16fd5fb7f25109df41e9a6f2d387	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.8051083099010107
0798c6bf50b634c4ceafabdc587591cc	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0173520.09FU	0.7471437633221008
dd8bb72d475a62fd3224e6b0115535d1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_oeirense;sh__SH1389558.09FU	0.9990743849201692
b2c71b3d0176ff9dca293c345e5f341d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_sp;sh__SH1183644.09FU	0.9904068384161082
ebe71f151af164146ec36dbea7d344bf	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_golubevii;sh__SH1294739.09FU	0.9736675026043391
ccb04f7ae33beb0871e285c42a43b34d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp;sh__SH1193376.09FU	0.9996697379900328
b5acdcedd15dff1f8632db4ff0d477d3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_chernovii;sh__SH0907570.09FU	0.8965648422633147
e7f08c85c2003a44aab20680e204f99c	k__Fungi	0.9999246843870896
26abb4eac9239e56db9c9b23c0222640	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Tilachlidiaceae;g__Psychronectria;s__Psychronectria_hyperantarctica;sh__SH0955237.09FU	0.9576993657702844
17434deee2f18452258d83dc64011c5e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.7639178922522053
a4d3316c4e0f5e51b379b40638b1bfac	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.975393387726436
823edc2497fb0190168c2d4e7958f112	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta_coronillae-emeri;sh__SH0962522.09FU	0.7485211123978207
70521789fae952a9684dea634a950bdf	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0960943.09FU	0.9628403598194138
9908a88a5ac6d211875ef895970d8af7	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0169205.09FU	0.9147072658448693
041016822d282181f536661fbcb09d87	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0105558.09FU	0.8284740811287005
2d21955f86ddb1af0a17dd3ac0dfb71d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_solani;sh__SH0060656.09FU	0.8202940804825161
c0f8408924c7827076c3cfa972a40198	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Typhulaceae;g__Typhula;s__Typhula_variabilis;sh__SH1010571.09FU	0.9988177524155373
4077e7885ac9b90914100e7bb27e54f0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.7228224639244238
2d23ebe3f495adb3b50d39224831289b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Sphaerellopsis;s__Sphaerellopsis_filum;sh__SH1298798.09FU	0.9999993481078484
2958511c35f604d203257cde898b7b3a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Cytospora	0.8953679727942492
ecb80a141de50990b266a3f20ee77e55	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina;sh__SH0961090.09FU	0.8883711835856473
886658e8f5f92525a3beccfa72774999	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_intermedium;sh__SH1294876.09FU	0.9932508061989143
2bb16812970dbda40f144208fb47a029	k__Fungi;p__Ascomycota	0.8963614952868636
6f0e21db18ac2d1af8edf894441f4366	k__Fungi	0.9999999998398335
92b9c83064618f3fa4cc6f518011a93f	k__Fungi;p__Ascomycota	0.7458356090764916
2999a4cd80ee98c48c0e0bb566feb58f	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Iodophanus;s__Iodophanus_sp;sh__SH0898387.09FU	0.9746215231729954
41330e873bddfad6a59eeca8393b7ec2	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH1071375.09FU	0.9999999743355804
2eb6f7257d29acf89419373bdeb8d21b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9958227344237583
45072f0f90af585d84d9e8b285570885	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_oregonensis;sh__SH0135528.09FU	0.7238335058162101
f6448265c89939857779da44a2a9ce38	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Microbotryozyma;s__Microbotryozyma_sp;sh__SH1185819.09FU	0.9999999901069856
acdc7af55219d2e8571b5de92a1909d0	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium	0.9755204594717596
b5de67c6e464bbc7673b94fbdde5a83d	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp;sh__SH0051079.09FU	0.9841597406262086
c10f9800e800fc5a487e6b8aefadb085	k__Fungi	0.9973144027502283
9932900d7473e88aea10e7b30f1f983c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Discinellaceae	0.9999137844013938
73744384622df0765dfe0a614bb391e9	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0149788.09FU	0.703021045772329
e7809fe450704f7fc95b26ccaad263e8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Microdochium	0.8166477097896848
93e7c3232011c2bb0221bd30c86251fb	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__Rhizophydium_sp;sh__SH1275288.09FU	0.9839524953441354
1bea8020d2c9d588ad86b87a8f8065e8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia	0.9823473017396105
2f76756ba0822a91846f27f831d5ddc3	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Helgardiomyces;s__Helgardiomyces_anguioides;sh__SH3123758.09FU	0.8832329309733383
825d0039fa0400dd8f8e10c39386b0d2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucariaceae_gen_Incertae_sedis;s__Verrucariaceae_sp;sh__SH1304841.09FU	0.9999052354577433
155c19e4c11141e53d51e2a60eec9de0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_sp;sh__SH1131025.09FU	0.9331389653611195
dcb82780ea92075198c88687825af888	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0179054.09FU	0.7102011935405679
4fbc44ae17a9fda41d99e1dcdccde495	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0961014.09FU	0.9777517192269071
cd6040e6b124b405e0a57b6b2bc182a8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.8554015397279382
f6c72141d28d3a09c159d23ec1dd20ba	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans;sh__SH2075765.09FU	0.9896233517840857
c1744485079cd8a381a370c091b969b0	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9393142961049583
c99c3c0cde268c3acc40ddb4ca470d52	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_sp;sh__SH1078793.09FU	0.9995856314577254
38131d114044cd712d40d2ccf0b31f4a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.9190996434879118
d8f0bf7bd6bfed38440976deac1053de	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1091873.09FU	0.9975510451666711
116d85726fa708bcec48aa9ee206ade6	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9861638599197317
e3426d58df3c0a96db435c8bdc7f61ed	Unassigned	0.48455328335773473
e13eae7ac33ca345b3e22b971ecb92b4	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozymaceae_gen_Incertae_sedis;s__Chrysozymaceae_sp;sh__SH1147757.09FU	0.9999995750011458
b7d3ca3e72369321ec7f072a0a8c4ae8	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiaceae_gen_Incertae_sedis;s__Leucosporidiaceae_sp;sh__SH1294805.09FU	0.9625901356616902
1d81213be2b6b0641959e8eb22a4086b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Robillarda;s__Robillarda_sessilis;sh__SH1264550.09FU	0.9533869164657189
eea1749efde4ed514ae775824e6015da	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiaceae_gen_Incertae_sedis;s__Leucosporidiaceae_sp;sh__SH1294805.09FU	0.7713260534394603
