Feature ID	Confidence	Domain	Phylum	Class	Order	Family	Genus	Species	Origin	Kingdom	Supergroup	Division	Subdivision
be23ac7180eac196be3e0514333d4301_bacteria	0.9929689785313646	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Arenimonas		SILVA				
9193e9a1200e44850cc298b351abbff4_bacteria	0.9900494057873239	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Rhizorhapis		SILVA				
66a06206a8f25f71362b8603a5149ac1_bacteria	0.8092319505714025	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 Shinella_sp.	SILVA				
36f1731173941db493c190a81c67a7cf_bacteria	0.8063777047556449	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SC-I-84	 SC-I-84	 metagenome	SILVA				
ac1305ef577ad623ed483ca2671db5c1_bacteria	0.9933548846660477	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus		SILVA				
f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria	0.7709069721271333	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Parablastomonas	 uncultured_bacterium	SILVA				
342e9d2aae0d012d6e73a1ded15cc28b_bacteria	0.9928400026422325	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae			SILVA				
370bf5cc8d7057f0caa98ea30352ba4e_bacteria	0.7740232126213961	Eukaryota	 Tardigrada	 Eutardigrada	 Parachela	 Parachela	 Parachela	 Saccharum_hybrid	SILVA				
93052d92d0d25a690d051eb5bd08ab07_bacteria	0.9909145822654768	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Arenimonas		SILVA				
e168ac17ea39e961242d989667478dbb_bacteria	0.9999208659110435	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Paracoccus		SILVA				
22fa6ffa79263fd91417bd43ae4a032c_bacteria	0.9990109389063745	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Curtobacterium		SILVA				
195f4b89ae114e57b890262f42b0db25_bacteria	0.8078553141466716	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 uncultured	 Enterovirga_rhinocerotis	SILVA				
feedb930d66d92bfe0db09c6320ffd07_bacteria	0.9742013405212617	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae			SILVA				
7e1065886afb23e7d30a89ef7249c25f_bacteria	0.7795828176423457	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Devosiaceae	 uncultured	 uncultured_Prosthecomicrobium	SILVA				
26476b8057b168bd97a5446c6b596b33_bacteria	0.9566257634959624	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
d2eb40250b77a60b568d4fb033d854c6_bacteria	0.9973082802970071	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
d96989fc36f17efec684123db1413110_bacteria	0.9991286506151955	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Acidothermaceae	 Acidothermus		SILVA				
909b3e87f4a8ce5cfffd09badffd5ea1_bacteria	0.9361957518519715	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermacoccaceae	 Luteipulveratus		SILVA				
105bfa8030fcce3ff3ce20d853a56226_bacteria	0.960671703341483	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Devosiaceae	 Devosia		SILVA				
4a5c3421180491382ddb6457e8a54f98_bacteria	0.916441145999605	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Polymorphobacter	 Polymorphobacter_sp.	SILVA				
bb6be3a75bf4cc4ef026d48511c0c890_bacteria	0.8380500844000562	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Morganellaceae	 Candidatus_Regiella	 Candidatus_Regiella	SILVA				
7d764067eeb7e65aef69d2401fb6b79f_bacteria	0.9068613942720146	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 uncultured		SILVA				
2ec351ef72927f2bc76225d8277dc602_bacteria	0.9220099853760785	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Acidiphilium	 uncultured_eubacterium	SILVA				
e6cbd9909da9861255f9fa32d90f5278_bacteria	0.9655706877897253	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Iamiaceae	 Iamia		SILVA				
62690921189900b625d68933a083f144_bacteria	0.730777763176379	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Amaricoccus	 uncultured_bacterium	SILVA				
9bc196a9b019b70cf358df9f7b75c6b4_bacteria	0.989115972467965	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium		SILVA				
d4143a84fa86f4939237b7d4e33cfc4d_bacteria	0.9999982333055532	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae			SILVA				
9d94fe4d42f8f78c0973fe2c7ee4dfc3_bacteria	0.9991632914680092	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae			SILVA				
9cf28696c1ca916b5dddb9873976a540_bacteria	0.9973274926334915	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	0.9999990003814906	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae			SILVA				
1216c972560846e251749521d40612d6_bacteria	0.9192305724225678	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Mesorhizobium		SILVA				
5bb66a024510255dba66c4e9625666fa_bacteria	0.9838032225036502	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Roseomonas		SILVA				
348765e25fd7a754f83e619672f13981_bacteria	0.9438572005869019	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
719ca61e398b491dcd1c35ae4bbf312b_bacteria	0.739751147364682	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 alphaI_cluster		SILVA				
f33fede0fd67059ebe182fb3552df066_bacteria	0.8844601542184021	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Pajaroellobacter	 uncultured_bacterium	SILVA				
813318e59aa886fa5b8cefe450fc28fb_bacteria	0.9179964821386065	Bacteria	 Abditibacteriota	 Abditibacteria	 Abditibacteriales	 Abditibacteriaceae	 Abditibacterium	 uncultured_bacterium	SILVA				
04efe6cf2bccd3ca201367c04c79f8f9_bacteria	0.7517803086477134	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	 Kineosporiaceae			SILVA				
0cade49856956d45a3c9ba35a94eb7dc_bacteria	0.9838465751288052	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexaceae	 uncultured		SILVA				
541ce00726de7a0a5bf25332d7fb4474_bacteria	0.9976635784036982	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
a2b2ff448b09597cff9fb784d48d4239_bacteria	0.8882039556777565	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium		SILVA				
e462d1630f834e9e260f0d5811b92cd7_bacteria	0.9755889363197122	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Cryobacterium		SILVA				
224fd55689e70fcf94a4b00636a38699_bacteria	0.94693059029618	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 uncultured	 uncultured_soil	SILVA				
80096a00a83bc1748d934c8ab64da932_bacteria	0.998663296051608	Bacteria	 Actinobacteriota	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Pseudonocardia		SILVA				
f6a8c37a5a2bb8edadd5a8620a0ddbd8_bacteria	0.999831260441066	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium		SILVA				
98483eb0a3fb5c44728f605e0b475ac3_bacteria	0.8562023917929326	Bacteria	 Armatimonadota	 Armatimonadia	 Armatimonadales	 Armatimonadales	 Armatimonadales	 uncultured_Armatimonadetes	SILVA				
dbf9cd5a2169d66370d8572c2bff13f4_bacteria	0.949286104381835	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Psychroglaciecola	 Psychroglaciecola_arctica	SILVA				
f733c60397f7fc312c9cdce5c6d9aba1_bacteria	0.9999152213469199	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 env.OPS_17	 env.OPS_17		SILVA				
cb322f93327b32468a9fd72aed3afa8a_bacteria	0.9835619216924206	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Phenylobacterium		SILVA				
db38587cad3ac0e5373ae4ad85d4d1f6_bacteria	0.988418720866392	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingopyxis		SILVA				
abc6802e5d58c4df3b2ad9fef6ece516_bacteria	0.8986958958530402	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Lautropia		SILVA				
0d6128e7f8dee980cfe4922bbffd9dfb_bacteria	0.9805976558257659	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
9d91fecdb6c618e7246f01112dde4ce6_bacteria	0.7372978334724684	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 uncultured	 uncultured_bacterium	SILVA				
8cf55f42a9d1f25bc15720205db748b4_bacteria	0.9024612717758839	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter		SILVA				
4157ec9e099a5d93ef846ad2806c09f5_bacteria	0.9756916914797505	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Methylorosula	 Beijerinckia_sp.	SILVA				
cf6f28cb8d605273c691040e6ca7e2a1_bacteria	0.8614737105207795	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 uncultured	 uncultured_bacterium	SILVA				
4b8bc167548a6e673dab9052b052ef35_bacteria	0.9986939283831323	Bacteria	 Actinobacteriota	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces		SILVA				
e21fcd6ac9df7ae6fa519edfa9cc2481_bacteria	0.7791478917092062	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium_endophyticum	SILVA				
79cdbdf95f8596a1e17750c68ea553e9_bacteria	0.9423898343893724	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae	 Aquabacterium		SILVA				
dec10876dd1b063c2977675a952e5613_bacteria	0.9999992267297895	Bacteria	 Actinobacteriota	 Rubrobacteria	 Rubrobacterales	 Rubrobacteriaceae	 Rubrobacter		SILVA				
d7d4a6b2107896e16e044f6cb50bc615_bacteria	0.9996577333269087	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium		SILVA				
4e1429e77b3feb23acd09ebb7dee1952_bacteria	0.7789097889348214	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter		SILVA				
dee54165b25b1b80bf40b51130dc690d_bacteria	0.9745908295649199	Bacteria	 Gemmatimonadota	 Gemmatimonadetes	 Gemmatimonadales	 Gemmatimonadaceae	 Gemmatimonas		SILVA				
c6a94a3961b87fd5c914938e90efd207_bacteria	0.7427563495520024	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae	 uncultured		SILVA				
74d2b5e59d6a153b918c069c1f584cb9_bacteria	0.952247943079008	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Knoellia		SILVA				
936a582a1eb7fdd448592e35c1ce4b58_bacteria	0.9665895980882381	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Microvirga		SILVA				
d4066433416877007ac9b1d7e8d856d7_bacteria	0.9241682622716444	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas_panni	SILVA				
fa0edaaf04cc9036f53cefe1a79cf893_bacteria	0.8542657889540105	Eukaryota							SILVA				
4a820ced006fdbf8fab9928df3efac23_bacteria	0.8891067762992269	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium		SILVA				
47461ba95b4e603382f7854d39d3c377_bacteria	0.7402903174940131	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Roseomonas	 Acetobacteraceae_bacterium	SILVA				
2326e74696c2ab03ef38c165dee675b7_bacteria	0.9879439156651846	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		SILVA				
e168f6066920c0f8163a21e5e9eaa436_bacteria	0.9988356620629216	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Phycicoccus		SILVA				
3f82a3a8e17e0c379885c1992f7c7a6d_bacteria	0.998109641181828	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae			SILVA				
34dda3219113b5e264e609c30ab9b004_bacteria	0.9676391689406328	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Rubellimicrobium	 uncultured_bacterium	SILVA				
87103294ec0841cff3f2187f1fb565c5_bacteria	0.9915051232266406	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae			SILVA				
62a3df06c8e2b2a8dd4c63fcfcb8390a_bacteria	0.9384244366218181	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae			SILVA				
87016d403b39194cdb82852270273d8f_bacteria	0.9927576725019407	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales				SILVA				
c2345ff403ab5a69ca196e49c295413f_bacteria	0.9971190798264671	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Microvirga		SILVA				
c4ff88a4bb66f0a0e30f59276f4612c0_bacteria	0.9951221034062243	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 TRA3-20	 TRA3-20		SILVA				
db8b6ffd142f8ba703c3a04aa3d4b50d_bacteria	0.901964195049902	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Solirubrobacter		SILVA				
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	0.971940809527993	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae	 Modestobacter		SILVA				
58d07d3f4d14f9e38d455724b3865e94_bacteria	0.8882829943616417	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter		SILVA				
528435d60c6f26f60acde7783ca74ab4_bacteria	0.8378324230647568	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 uncultured		SILVA				
ce642c60eae55828a74838145c919dcb_bacteria	0.9544403158099279	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium		SILVA				
5730da3e45b5e984dbe61394eaf95373_bacteria	0.9956069225345895	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae			SILVA				
29bf91392cf7d695121838778bb3877d_bacteria	0.8688003867538129	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 Gaiella	 uncultured_Acidimicrobiia	SILVA				
6e1fe46c9e60ca10752d8271c8105bd2_bacteria	0.7963835713790098	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Microscillaceae	 Chryseolinea		SILVA				
374b88becf647abd98cc5b2b4ac528bd_bacteria	0.9954455707917987	Bacteria	 Bacteroidota	 Rhodothermia	 Rhodothermales	 Rhodothermaceae	 Rubrivirga	 uncultured_bacterium	SILVA				
7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria	0.9100536657395941	Bacteria	 Planctomycetota	 vadinHA49	 vadinHA49	 vadinHA49	 vadinHA49	 uncultured_Planctomycetales	SILVA				
1e85ed7df2cfad24568dff8e1605bab2_bacteria	0.7834638488473398	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae	 Acidiphilium		SILVA				
eec64780e6b621c93e5dc66bc10bed22_bacteria	0.9611541027068337	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Conexibacter		SILVA				
873c2b8fbea24d4e1216de8a5e601fdc_bacteria	0.9728564304126841	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingopyxis		SILVA				
b007367a1a76e3f5be6b34f5e2d98faa_bacteria	0.9995544040296216	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus		SILVA				
0fcb5a5bdacde5be7714f3ec7f1658cb_bacteria	0.999375234075567	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus		SILVA				
2d9d79fcb1b0ea453eaa793a80fe3156_bacteria	0.94621430240901	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
2fefa938bdf39e088870b85ea250a556_bacteria	0.9999937778569448	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae			SILVA				
6090b24920492d1bfa4f4bf185ed5f5c_bacteria	0.8289652983810638	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae	 Geodermatophilus		SILVA				
6a9ab13a21d6f0b28b42ab6dcaca7745_bacteria	0.9582930786486178	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia-Caballeronia-Paraburkholderia		SILVA				
93a1c22aa659be2843447a815fb42d60_bacteria	0.9585560153366999	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium		SILVA				
41bd1ea33e60e062d8619ebc2f924587_bacteria	0.9554308473960625	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas		SILVA				
a6c7f7be47f9fb488886d36afe8956b3_bacteria	0.9873296460418722	Bacteria	 Actinobacteriota	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Pseudonocardia		SILVA				
8ed27858073513cde82e26b7defaede0_bacteria	0.840401252158813	Bacteria	 Deinococcota	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	 bacterium_Ellin510	SILVA				
d47910c735e47f70c61c6cd3a3df665a_bacteria	0.9948349713154556	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 Gaiella		SILVA				
e82687fd50d4d2fdd74f7dc0b14586a2_bacteria	0.7836076420237444	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Hyphomicrobium		SILVA				
db5cc578fd0fa41c8d1ac7fc602178f1_bacteria	0.7555197633969748	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae			SILVA				
03c9fc46014f3c6d7abaa73b9553a47b_bacteria	0.9999953086536881	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 BIrii41	 BIrii41		SILVA				
bd26b3fdada411b9ddc566fdeb6cc578_bacteria	0.9948500063237288	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae	 Actinoplanes		SILVA				
de638039f690fc0cdebc4ac79ec28332_bacteria	0.9962746428158945	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Herpetosiphonaceae	 Herpetosiphon	 uncultured_bacterium	SILVA				
195b32d701c1bf1b853b103b01e1322c_bacteria	0.8650865005441398	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter		SILVA				
abd7183af39ae4ba630081d13353eb76_bacteria	0.7179449812955232	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 Hirschia	 uncultured_bacterium	SILVA				
fac3f074b6533ad444172b7a35b69886_bacteria	0.9956577156172102	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales				SILVA				
420ab7a12a6c59fc9cc122b55b9e41c8_bacteria	0.9980447150934189	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae			SILVA				
c07c6362f75fb623f9e3ba7f9f0015b7_bacteria	0.9463036232091147	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium		SILVA				
0f45164c7fa792d713c86bd2652e87fc_bacteria	0.996776644213069	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium		SILVA				
86c11854e141a49ff66405d949c4bf07_bacteria	0.9999410771006939	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 env.OPS_17	 env.OPS_17		SILVA				
354d3e0446dfef8aa92f6bd153d016c3_bacteria	0.9999888994056038	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Reyranellales	 Reyranellaceae	 Reyranella		SILVA				
9705a12a1bba2e54e2d3ee43a15b7a60_bacteria	0.9920540334147071	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas		SILVA				
a3249fe310ec4144a251a8a749e70c58_bacteria	0.9732625072828768	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia-Caballeronia-Paraburkholderia		SILVA				
e5dbcfde59cb79291e46c9e63f0b1334_bacteria	0.8344484721724363	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae	 Micromonospora		SILVA				
eb91311ff920819f9d393a35ca5c385b_bacteria	0.7263653497189806	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Aureimonas		SILVA				
6a9b673b85d6f3b4ea6e0d7838542824_bacteria	0.9646226465187384	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Subtercola	 Subtercola_boreus	SILVA				
61517dd9813a60a4e683068169f0dc67_bacteria	0.9986551081154973	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae	 Modestobacter		SILVA				
b2082ed30f68156b2bbdfb7e7a37213e_bacteria	0.9888005201512956	Bacteria	 Gemmatimonadota	 Gemmatimonadetes	 Gemmatimonadales	 Gemmatimonadaceae	 Gemmatimonas		SILVA				
26efa502022661a6d63aa5f63b76eea9_bacteria	0.8806083374703663	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Weeksellaceae	 Cloacibacterium	 uncultured_bacterium	SILVA				
0c0764ecce11e1337da7c1430973a21c_bacteria	0.997454192588994	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae	 Methylobacterium-Methylorubrum		SILVA				
d734a4cd9718eb47ddf142f884ef1b31_bacteria	0.9996862090030567	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 67-14	 67-14		SILVA				
7b08acafb7058b8eaebe09efc05d8423_bacteria	0.9615591814249276	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Polyangiaceae	 Pajaroellobacter		SILVA				
22dbc01e2eed41dc87ea9bf4f94588ce_bacteria	0.9997203447951	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Candidatus_Ovatusbacter		SILVA				
0625559b8d435309f63ff6c33c899ec7_bacteria	0.7307523235060889	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas		SILVA				
1404fd58b082afa2ef20b0d509edfd6e_bacteria	0.8455876299238384	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae	 Uliginosibacterium	 metagenome	SILVA				
