Node1	Node2	Pvalue	Cor	CorrType
55d3ffaf20a40a432de7989e6d6d5a00_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.027	0.1774	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.027	0.1737	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.002	0.3193	Positive
45072f0f90af585d84d9e8b285570885_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.012	0.2001	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.017	0.1814	Positive
6f919188220b0c82be4439bb63dd189e_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.002	0.2513	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.015	0.1865	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.037	-0.1715	Negative
0b01e4d6558506012d0e1eaf493a5ded_eukaryote	d4ced3fcf757696111ad371371ff4cce_fungi	0.034	-0.1666	Negative
55d3ffaf20a40a432de7989e6d6d5a00_fungi	007761694cceb108c141cce8750b23b5_fungi	0.002	0.269	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	007761694cceb108c141cce8750b23b5_fungi	0.001	0.3431	Positive
45072f0f90af585d84d9e8b285570885_fungi	007761694cceb108c141cce8750b23b5_fungi	0.001	0.3572	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	007761694cceb108c141cce8750b23b5_fungi	0.002	0.3269	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	007761694cceb108c141cce8750b23b5_fungi	0.001	0.326	Positive
6f919188220b0c82be4439bb63dd189e_fungi	007761694cceb108c141cce8750b23b5_fungi	0.027	0.1613	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	007761694cceb108c141cce8750b23b5_fungi	0.002	0.3345	Positive
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	007761694cceb108c141cce8750b23b5_fungi	0.05	0.1394	Positive
3f795849e5ab98c40f875a580004f9f7_eukaryote	007761694cceb108c141cce8750b23b5_fungi	0.006	-0.2044	Negative
c0a6013edcd750f053a34cc2e955055c_fungi	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.004	0.2282	Positive
45072f0f90af585d84d9e8b285570885_fungi	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.001	0.2976	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.007	0.2113	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.006	0.2063	Positive
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.014	0.1781	Positive
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	55d3ffaf20a40a432de7989e6d6d5a00_fungi	0.017	0.1536	Positive
45072f0f90af585d84d9e8b285570885_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	0.001	0.3156	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	0.015	0.1803	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	0.001	0.4693	Positive
6f919188220b0c82be4439bb63dd189e_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	0.002	0.3206	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	c0a6013edcd750f053a34cc2e955055c_fungi	0.001	0.4537	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	c0a6013edcd750f053a34cc2e955055c_fungi	0.046	-0.1446	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	25f16fb9e13dc11d9cdb2563441d93ea_fungi	0.001	0.3385	Positive
0f9788d4711e28f5164af206bb783e13_oomycete	25f16fb9e13dc11d9cdb2563441d93ea_fungi	0.012	0.2265	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	84b78558c3c317566a13f29ab950da23_fungi	0.002	0.2877	Positive
6f919188220b0c82be4439bb63dd189e_fungi	84b78558c3c317566a13f29ab950da23_fungi	0.011	0.2073	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	84b78558c3c317566a13f29ab950da23_fungi	0.002	-0.2807	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	84b78558c3c317566a13f29ab950da23_fungi	0.012	-0.1852	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	84b78558c3c317566a13f29ab950da23_fungi	0.006	-0.2253	Negative
2a50651b2cbc9fc60afae81923de86d5_eukaryote	84b78558c3c317566a13f29ab950da23_fungi	0.018	0.1972	Positive
acc6f82c660def2e2f383dfb4f075933_eukaryote	84b78558c3c317566a13f29ab950da23_fungi	0.042	0.1561	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	84b78558c3c317566a13f29ab950da23_fungi	0.002	0.261	Positive
45072f0f90af585d84d9e8b285570885_fungi	4745af0659fd8962bab4c6f134456248_fungi	0.001	0.2993	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	4745af0659fd8962bab4c6f134456248_fungi	0.001	0.33	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	4745af0659fd8962bab4c6f134456248_fungi	0.012	-0.1687	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	4745af0659fd8962bab4c6f134456248_fungi	0.033	0.1579	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	4745af0659fd8962bab4c6f134456248_fungi	0.042	0.1366	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	45072f0f90af585d84d9e8b285570885_fungi	0.034	0.1628	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	45072f0f90af585d84d9e8b285570885_fungi	0.002	0.2914	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	45072f0f90af585d84d9e8b285570885_fungi	0.001	0.2534	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	45072f0f90af585d84d9e8b285570885_fungi	0.035	-0.1624	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	45072f0f90af585d84d9e8b285570885_fungi	0.003	0.2565	Positive
99318de41dd49424cad9bf4501ab86ce_eukaryote	45072f0f90af585d84d9e8b285570885_fungi	0.021	-0.1959	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	45072f0f90af585d84d9e8b285570885_fungi	0.005	-0.2155	Negative
6f919188220b0c82be4439bb63dd189e_fungi	cd6040e6b124b405e0a57b6b2bc182a8_fungi	0.007	0.1936	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	cd6040e6b124b405e0a57b6b2bc182a8_fungi	0.011	-0.2087	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	cd6040e6b124b405e0a57b6b2bc182a8_fungi	0.032	-0.1548	Negative
6f919188220b0c82be4439bb63dd189e_fungi	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.001	0.351	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.001	0.454	Positive
f797cf2765402dd3d1f72f7838c4a54c_oomycete	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.027	-0.1723	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.021	-0.1864	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.036	-0.154	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.04	-0.1447	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	b5b89cca5a0cb0c01db814cb6f693f9f_fungi	0.011	-0.1837	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	6f919188220b0c82be4439bb63dd189e_fungi	0.002	0.2664	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	6f919188220b0c82be4439bb63dd189e_fungi	0.017	-0.1931	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	6f919188220b0c82be4439bb63dd189e_fungi	0.004	0.251	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	6f919188220b0c82be4439bb63dd189e_fungi	0.003	-0.2438	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	6f919188220b0c82be4439bb63dd189e_fungi	0.027	-0.1533	Negative
0b01e4d6558506012d0e1eaf493a5ded_eukaryote	6f919188220b0c82be4439bb63dd189e_fungi	0.023	-0.1556	Negative
2b58ac3373c047a1eebbf7a75e2e0552_fungi	8da1ea508fd29598a72e6a69c9fb5bad_fungi	0.001	0.5444	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	8da1ea508fd29598a72e6a69c9fb5bad_fungi	0.036	0.1792	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	8da1ea508fd29598a72e6a69c9fb5bad_fungi	0.005	0.232	Positive
2a50651b2cbc9fc60afae81923de86d5_eukaryote	8da1ea508fd29598a72e6a69c9fb5bad_fungi	0.034	-0.1731	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	5f279c746c8e0dc1b9305887f0cbae5a_fungi	0.004	-0.2297	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	5f279c746c8e0dc1b9305887f0cbae5a_fungi	0.046	-0.1332	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	5f279c746c8e0dc1b9305887f0cbae5a_fungi	0.047	-0.14	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	5f279c746c8e0dc1b9305887f0cbae5a_fungi	0.008	-0.2079	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	2b58ac3373c047a1eebbf7a75e2e0552_fungi	0.002	0.2699	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	2b58ac3373c047a1eebbf7a75e2e0552_fungi	0.001	0.2428	Positive
850f9456f23d337e109baafd956b54d6_eukaryote	2b58ac3373c047a1eebbf7a75e2e0552_fungi	0.012	0.1763	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	39d163834966cd25a456abec8a6fb0a4_oomycete	0.006	-0.263	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	39d163834966cd25a456abec8a6fb0a4_oomycete	0.001	0.67	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	39d163834966cd25a456abec8a6fb0a4_oomycete	0.04	-0.1901	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	cc72eaa86c2be573136acdf59cda9fc3_oomycete	0.031	-0.1919	Negative
5a7fabdfc2b1915ca336712e300eb727_eukaryote	cc72eaa86c2be573136acdf59cda9fc3_oomycete	0.001	0.6282	Positive
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	cc72eaa86c2be573136acdf59cda9fc3_oomycete	0.027	-0.1953	Negative
f797cf2765402dd3d1f72f7838c4a54c_oomycete	0f9788d4711e28f5164af206bb783e13_oomycete	0.001	0.332	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	0f9788d4711e28f5164af206bb783e13_oomycete	0.014	0.206	Positive
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	0f9788d4711e28f5164af206bb783e13_oomycete	0.026	-0.1747	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	0f9788d4711e28f5164af206bb783e13_oomycete	0.037	-0.1408	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	f797cf2765402dd3d1f72f7838c4a54c_oomycete	0.037	0.1576	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	8d7bfbf1d9cc089639fe484763c3f188_oomycete	0.007	0.2193	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	8d7bfbf1d9cc089639fe484763c3f188_oomycete	0.01	0.1967	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	394dace7cd674dc9355c4f64bfada83f_eukaryote	0.015	-0.2032	Negative
acc6f82c660def2e2f383dfb4f075933_eukaryote	394dace7cd674dc9355c4f64bfada83f_eukaryote	0.04	0.17	Positive
2a50651b2cbc9fc60afae81923de86d5_eukaryote	5a7fabdfc2b1915ca336712e300eb727_eukaryote	0.003	-0.2509	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	99318de41dd49424cad9bf4501ab86ce_eukaryote	0.007	0.2068	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	1f97c28f91d9a257362352f7c2958eb5_eukaryote	0.001	0.3839	Positive
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	1f97c28f91d9a257362352f7c2958eb5_eukaryote	0.003	0.2171	Positive
850f9456f23d337e109baafd956b54d6_eukaryote	1f97c28f91d9a257362352f7c2958eb5_eukaryote	0.006	0.1926	Positive
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	d9e763753ea6a20c2a574df095f60580_eukaryote	0.001	0.3167	Positive
3f795849e5ab98c40f875a580004f9f7_eukaryote	d9e763753ea6a20c2a574df095f60580_eukaryote	0.035	0.1462	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	2a50651b2cbc9fc60afae81923de86d5_eukaryote	0.023	0.1576	Positive
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	0.008	0.2112	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	0.031	0.1482	Positive
850f9456f23d337e109baafd956b54d6_eukaryote	cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	0.012	0.1936	Positive
0b01e4d6558506012d0e1eaf493a5ded_eukaryote	2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	0.026	0.1528	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	0.006	0.2059	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	0b01e4d6558506012d0e1eaf493a5ded_eukaryote	0.025	0.1625	Positive
