Cor,CorrType,EdgeBetweenness,interaction,Pvalue,selected,shared interaction,shared name,partner1,partner2,Source,Target,a_d_interaction
-0.1667,Negative,14.568675856647053,interacts with,0.032,False,interacts with,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0213,0176,0
-0.1456,Negative,16.119325762683797,interacts with,0.049,False,interacts with,702fdff0087af04a85cb3584b775ba92_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,702fdff0087af04a85cb3584b775ba92_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0214,0176,0
-0.2107,Negative,16.238719989137987,interacts with,0.007,False,interacts with,a70b9b48ee3a2f91d38850407dcdcaac_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,a70b9b48ee3a2f91d38850407dcdcaac_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0215,0176,0
0.1765,Positive,14.517602756859096,interacts with,0.022,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0093,0176,0
0.1514,Positive,12.144458170990005,interacts with,0.036,False,interacts with,09248793722288a010ac7f729c00643e_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,09248793722288a010ac7f729c00643e_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0185,0176,0
0.1716,Positive,12.989132941685618,interacts with,0.017,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0140,0176,0
-0.1322,Negative,14.508699122005265,interacts with,0.04,False,interacts with,3c491ac457174deda16980612d97ab4f_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,3c491ac457174deda16980612d97ab4f_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0186,0176,0
-0.2727,Negative,14.163248071513788,interacts with,0.001,False,interacts with,6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0148,0176,0
-0.1342,Negative,17.217125813362593,interacts with,0.043,False,interacts with,18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,18f83f1b38e7d46908c0805e2c1960e4_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0217,0176,0
0.1955,Positive,10.5793912176191,interacts with,0.003,False,interacts with,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0225,0176,0
0.1413,Positive,16.78857108587743,interacts with,0.025,False,interacts with,f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,f02abee84a8b31c4281aa2fb6bd58349_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0097,0176,0
0.2099,Positive,14.57302343386895,interacts with,0.003,False,interacts with,d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) 08abdffc486630512a1123f8c3bdc96c_fungi,d56db645940d7263cd904f96f3e2258f_eukaryote,08abdffc486630512a1123f8c3bdc96c_fungi,0142,0176,0
-0.1413,Negative,20.792870830005143,interacts with,0.045,False,interacts with,980fd6278b58656a704d9d0db1f6d1fd_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,980fd6278b58656a704d9d0db1f6d1fd_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0177,0222,0
-0.1575,Negative,22.147421930797357,interacts with,0.02,False,interacts with,9aecac2abcac69ad5a121dabba570b20_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,9aecac2abcac69ad5a121dabba570b20_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0178,0222,0
0.2543,Positive,17.762421491477205,interacts with,0.003,False,interacts with,5f279c746c8e0dc1b9305887f0cbae5a_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,5f279c746c8e0dc1b9305887f0cbae5a_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0080,0222,0
0.198,Positive,20.858425070676724,interacts with,0.003,False,interacts with,f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,f399f80a36b7b63e3071e1397d106116_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0179,0222,0
-0.2071,Negative,19.783746109507465,interacts with,0.003,False,interacts with,2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,2b58ac3373c047a1eebbf7a75e2e0552_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0124,0222,0
0.2092,Positive,18.21401272118581,interacts with,0.004,False,interacts with,223c70ea1023264b0e955d86276fac55_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,223c70ea1023264b0e955d86276fac55_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0224,0222,0
0.24,Positive,12.899829319906202,interacts with,0.001,False,interacts with,8785fbcd8cc239f3cbcfc81f423115d0_fungi (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,8785fbcd8cc239f3cbcfc81f423115d0_fungi,6f919188220b0c82be4439bb63dd189e_fungi,0238,0222,0
-0.1525,Negative,20.29771702319625,interacts with,0.049,False,interacts with,99318de41dd49424cad9bf4501ab86ce_eukaryote (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,99318de41dd49424cad9bf4501ab86ce_eukaryote,6f919188220b0c82be4439bb63dd189e_fungi,0128,0222,0
-0.2051,Negative,20.51586337705242,interacts with,0.001,False,interacts with,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote,6f919188220b0c82be4439bb63dd189e_fungi,0149,0222,0
-0.1655,Negative,20.083120809885944,interacts with,0.016,False,interacts with,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote (interacts with) 6f919188220b0c82be4439bb63dd189e_fungi,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote,6f919188220b0c82be4439bb63dd189e_fungi,0189,0222,0
-0.211,Negative,12.413946701200016,interacts with,0.007,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 47646c283877f7b72d1b9a5199bd45b9_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,47646c283877f7b72d1b9a5199bd45b9_fungi,0083,0235,0
-0.1436,Negative,16.473563356816204,interacts with,0.048,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 7d8361bafb81458a6092cf72051fb8ba_fungi,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,7d8361bafb81458a6092cf72051fb8ba_fungi,0093,0123,0
0.1555,Positive,12.128058905553129,interacts with,0.04,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 9aecac2abcac69ad5a121dabba570b20_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,9aecac2abcac69ad5a121dabba570b20_fungi,0083,0178,0
0.1486,Positive,10.52750177861318,interacts with,0.044,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 12d11cd730ac7a521601a8c9ef2e3f4c_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,12d11cd730ac7a521601a8c9ef2e3f4c_fungi,0083,0081,0
-0.1718,Negative,12.037319971424592,interacts with,0.022,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) dcd80134a421ba1ee39910e372a24a74_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,dcd80134a421ba1ee39910e372a24a74_fungi,0083,0206,0
0.1981,Positive,11.294840095706505,interacts with,0.003,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) f399f80a36b7b63e3071e1397d106116_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,f399f80a36b7b63e3071e1397d106116_fungi,0083,0179,0
0.2101,Positive,11.628302710700808,interacts with,0.004,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) f399f80a36b7b63e3071e1397d106116_fungi,5a7fabdfc2b1915ca336712e300eb727_eukaryote,f399f80a36b7b63e3071e1397d106116_fungi,0127,0179,0
0.1788,Positive,11.862664664357986,interacts with,0.016,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,cc72eaa86c2be573136acdf59cda9fc3_oomycete,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,0083,0138,0
0.231,Positive,10.478651071036692,interacts with,0.002,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,5a7fabdfc2b1915ca336712e300eb727_eukaryote,bc4dcedbb783ae6fa7d42e19730bbd6a_fungi,0127,0138,0
-0.1785,Negative,14.556353209786124,interacts with,0.031,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 39d163834966cd25a456abec8a6fb0a4_oomycete,5a7fabdfc2b1915ca336712e300eb727_eukaryote,39d163834966cd25a456abec8a6fb0a4_oomycete,0127,0082,0
-0.2138,Negative,25.297980580335025,interacts with,0.005,False,interacts with,394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,394dace7cd674dc9355c4f64bfada83f_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0084,0083,0
0.4642,Positive,11.94406136176422,interacts with,0.001,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,5a7fabdfc2b1915ca336712e300eb727_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0127,0083,0
0.2343,Positive,11.910119549914803,interacts with,0.005,False,interacts with,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0085,0083,0
-0.1784,Negative,12.220721738589038,interacts with,0.04,False,interacts with,e0f36c1501288265da47b71dfc9707dd_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,e0f36c1501288265da47b71dfc9707dd_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0087,0083,0
0.1576,Positive,13.623253551198667,interacts with,0.045,False,interacts with,cdfb9490b3e043a9832cbace39b2d3fb_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,cdfb9490b3e043a9832cbace39b2d3fb_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0089,0083,0
-0.1997,Negative,11.065532837410984,interacts with,0.013,False,interacts with,702fdff0087af04a85cb3584b775ba92_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,702fdff0087af04a85cb3584b775ba92_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0214,0083,0
0.1817,Positive,16.677502122492843,interacts with,0.016,False,interacts with,d6e7187575c837cc355b39cb4c72f1b7_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,d6e7187575c837cc355b39cb4c72f1b7_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0139,0083,0
0.2978,Positive,9.8741250507856,interacts with,0.001,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0140,0083,0
-0.1914,Negative,10.566612665735688,interacts with,0.009,False,interacts with,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0187,0083,0
-0.2512,Negative,9.208274505366315,interacts with,0.002,False,interacts with,18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,18f83f1b38e7d46908c0805e2c1960e4_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0217,0083,0
-0.1377,Negative,10.87099009116556,interacts with,0.049,False,interacts with,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0095,0083,0
-0.2138,Negative,10.755620539364964,interacts with,0.003,False,interacts with,20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,20be67fe93cc9f6528d6aaddacc059f1_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0218,0083,0
0.1496,Positive,12.792496289796606,interacts with,0.039,False,interacts with,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0225,0083,0
0.1676,Positive,13.921720352904408,interacts with,0.013,False,interacts with,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0189,0083,0
-0.1833,Negative,10.697428726937945,interacts with,0.011,False,interacts with,38c850022d0700fa24b06d5dd3f8da40_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,38c850022d0700fa24b06d5dd3f8da40_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0100,0083,0
-0.1473,Negative,9.827338348410636,interacts with,0.028,False,interacts with,d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,d7463494a00186665833be74ccdd14a1_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0101,0083,0
0.1442,Positive,12.67289475896246,interacts with,0.027,False,interacts with,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0190,0083,0
0.2019,Positive,14.923744799571322,interacts with,0.007,False,interacts with,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0102,0083,0
0.1558,Positive,29.183882254825846,interacts with,0.021,False,interacts with,3d572774b274de40d5f878929bb68ee9_eukaryote (interacts with) cc72eaa86c2be573136acdf59cda9fc3_oomycete,3d572774b274de40d5f878929bb68ee9_eukaryote,cc72eaa86c2be573136acdf59cda9fc3_oomycete,0259,0083,0
-0.2154,Negative,22.599537262289655,interacts with,0.01,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) f797cf2765402dd3d1f72f7838c4a54c_oomycete,5a7fabdfc2b1915ca336712e300eb727_eukaryote,f797cf2765402dd3d1f72f7838c4a54c_oomycete,0127,0208,0
-0.2217,Negative,12.49703757944456,interacts with,0.008,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 8d7bfbf1d9cc089639fe484763c3f188_oomycete,5a7fabdfc2b1915ca336712e300eb727_eukaryote,8d7bfbf1d9cc089639fe484763c3f188_oomycete,0127,0210,0
-0.1801,Negative,13.508716345558716,interacts with,0.023,False,interacts with,5a7fabdfc2b1915ca336712e300eb727_eukaryote (interacts with) 9a72d97ba542c0d4c87ab583eb06188b_oomycete,5a7fabdfc2b1915ca336712e300eb727_eukaryote,9a72d97ba542c0d4c87ab583eb06188b_oomycete,0127,0184,0
0.2804,Positive,12.392947340548425,interacts with,0.001,False,interacts with,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0085,0127,0
-0.3003,Negative,13.138995448953036,interacts with,0.001,False,interacts with,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0213,0127,0
-0.2399,Negative,13.00278694981633,interacts with,0.006,False,interacts with,6f658d24895b04231f6e654762669b72_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,6f658d24895b04231f6e654762669b72_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0091,0127,0
0.1621,Positive,17.550072188733168,interacts with,0.036,False,interacts with,3f795849e5ab98c40f875a580004f9f7_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,3f795849e5ab98c40f875a580004f9f7_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0216,0127,0
0.2121,Positive,15.971667864789458,interacts with,0.012,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0093,0127,1
0.1769,Positive,12.46548012076019,interacts with,0.024,False,interacts with,09248793722288a010ac7f729c00643e_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,09248793722288a010ac7f729c00643e_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0185,0127,0
0.2993,Positive,8.51753936383256,interacts with,0.001,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0140,0127,0
0.2224,Positive,12.131650493534153,interacts with,0.006,False,interacts with,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0225,0127,0
0.1492,Positive,12.948629922513454,interacts with,0.028,False,interacts with,28c42fb75b412baf6c28c32d0ad37e9b_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,28c42fb75b412baf6c28c32d0ad37e9b_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0188,0127,0
0.1963,Positive,13.789511620193924,interacts with,0.005,False,interacts with,d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,d56db645940d7263cd904f96f3e2258f_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0142,0127,0
0.1593,Positive,11.465661198402222,interacts with,0.011,False,interacts with,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0190,0127,0
0.1354,Positive,13.502572968905955,interacts with,0.047,False,interacts with,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote (interacts with) 5a7fabdfc2b1915ca336712e300eb727_eukaryote,5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote,5a7fabdfc2b1915ca336712e300eb727_eukaryote,0102,0127,0
0.4401,Positive,9.838105486026343,interacts with,0.001,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote,0093,0085,0
0.1845,Positive,15.06061144461688,interacts with,0.021,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 99318de41dd49424cad9bf4501ab86ce_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,99318de41dd49424cad9bf4501ab86ce_eukaryote,0093,0128,0
0.4441,Positive,8.947789781499882,interacts with,0.001,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) e0f36c1501288265da47b71dfc9707dd_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,e0f36c1501288265da47b71dfc9707dd_eukaryote,0093,0087,0
0.2518,Positive,12.860437130969384,interacts with,0.003,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) bbe92aaf5408d1efb04e64943df37ed3_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,bbe92aaf5408d1efb04e64943df37ed3_eukaryote,0093,0088,0
0.2392,Positive,20.42082490164417,interacts with,0.004,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) d9e763753ea6a20c2a574df095f60580_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,d9e763753ea6a20c2a574df095f60580_eukaryote,0093,0211,0
0.2726,Positive,10.721789177017309,interacts with,0.001,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 8fa171c38fb20ee4b1672db8353a9f63_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,8fa171c38fb20ee4b1672db8353a9f63_eukaryote,0093,0090,0
0.3989,Positive,11.310178307526378,interacts with,0.001,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) 7cf039e6626761ed4dc865aee7e775a5_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,7cf039e6626761ed4dc865aee7e775a5_eukaryote,0093,0092,0
0.2853,Positive,9.01154338564261,interacts with,0.001,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) d6e7187575c837cc355b39cb4c72f1b7_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,d6e7187575c837cc355b39cb4c72f1b7_eukaryote,0093,0139,0
-0.2133,Negative,14.65719510296068,interacts with,0.012,False,interacts with,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote (interacts with) a70b9b48ee3a2f91d38850407dcdcaac_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,a70b9b48ee3a2f91d38850407dcdcaac_eukaryote,0093,0215,0
0.3274,Positive,13.868466109913475,interacts with,0.001,False,interacts with,09248793722288a010ac7f729c00643e_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,09248793722288a010ac7f729c00643e_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0185,0093,0
0.1751,Positive,16.71953047835866,interacts with,0.021,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0140,0093,0
0.1537,Positive,12.934763181203085,interacts with,0.04,False,interacts with,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0187,0093,0
0.1938,Positive,38.13341507657475,interacts with,0.016,False,interacts with,850f9456f23d337e109baafd956b54d6_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,850f9456f23d337e109baafd956b54d6_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0258,0093,0
0.1588,Positive,11.412517652191076,interacts with,0.028,False,interacts with,c42c09f149cbb96ab465fe8b2be206c3_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,c42c09f149cbb96ab465fe8b2be206c3_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0096,0093,0
0.2414,Positive,15.414092496746468,interacts with,0.001,False,interacts with,f02abee84a8b31c4281aa2fb6bd58349_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,f02abee84a8b31c4281aa2fb6bd58349_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0097,0093,0
0.1694,Positive,17.164995875500118,interacts with,0.009,False,interacts with,a654a25725fefee58e879aa11f5011b6_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,a654a25725fefee58e879aa11f5011b6_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0141,0093,0
0.1692,Positive,10.184621105568969,interacts with,0.009,False,interacts with,a0026d509095158fccba24e0a4c3ef6e_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,a0026d509095158fccba24e0a4c3ef6e_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0099,0093,0
0.2796,Positive,10.319178397443975,interacts with,0.001,False,interacts with,d56db645940d7263cd904f96f3e2258f_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,d56db645940d7263cd904f96f3e2258f_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0142,0093,0
0.1791,Positive,12.144577291781086,interacts with,0.008,False,interacts with,737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,737804271196e9ba022de8d2c10afec9_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0143,0093,0
0.1322,Positive,9.30921104232441,interacts with,0.041,False,interacts with,38c850022d0700fa24b06d5dd3f8da40_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,38c850022d0700fa24b06d5dd3f8da40_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0100,0093,0
0.1599,Positive,14.468540339661107,interacts with,0.021,False,interacts with,d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,d7463494a00186665833be74ccdd14a1_eukaryote,fa5d2b7bc448a32fa9ec8262e24231be_eukaryote,0101,0093,0
