Node1	Node2	Pvalue	Cor	CorrType
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.034	0.1731	Positive
1f97c28f91d9a257362352f7c2958eb5_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.002	0.2713	Positive
e0f36c1501288265da47b71dfc9707dd_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.001	0.33	Positive
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.041	0.1686	Positive
7cf039e6626761ed4dc865aee7e775a5_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.012	0.2169	Positive
fa5d2b7bc448a32fa9ec8262e24231be_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.045	0.1711	Positive
416ebed6f40ce92fda977416ca373220_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.017	0.194	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.032	-0.1676	Negative
a76ff1e570245a93affb4ac8a7e97b5a_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.007	-0.2104	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.046	-0.1546	Negative
5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote	8a9c84e7a7a0bbd8676a92d4435fe8a4_bacteria	0.008	-0.2273	Negative
871638cacece191a60d3f3fe9407c592_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.04	0.1673	Positive
c861b1ec2e390a9906dec7ee827ab766_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	0.293	Positive
55e2f6614bc214f35d8745edeee16727_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2704	Positive
61781934a20bd3368b0737d605f29468_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3449	Positive
11d0b6aaf61245ed190220edb6779865_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3315	Positive
943689dc4b1c713707c1520019c4e91d_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.379	Positive
162bf54549080b290d1ec8b0e6afbc1b_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	0.2698	Positive
d0c26a44a7a8b6ee4ba716861fc44da2_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3598	Positive
c4e15ee4c6a6debb8ef308d21e737e8e_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	0.2459	Positive
01d9e64c5127b7dcec026d0056a8e72b_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.011	0.2154	Positive
ad1bc6953fe661253a1301a0dffd0535_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.049	0.1617	Positive
410eb181ab34fd951e2c531978b6faae_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2601	Negative
e8685172a54f1bfdffcce32273cb42f3_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3244	Positive
30432de9f6dd4c74cc5042a8d0ece70f_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.047	-0.1554	Negative
064cd789fb8e827f4ab320316d71e12a_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2522	Positive
e1a8c7e8c3549b8c8130fe8c6d366052_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.288	Positive
eb9cdec519d0a08dcfb47dfac31c9b82_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.038	0.1762	Positive
59f72dd6eaf2a9d277540becada0fb4c_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.006	0.2269	Positive
cfad561ce0a5f1aaddf0970d204a1e35_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.4277	Positive
520fe6acd695f8e09998c6746855e420_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.012	0.1871	Positive
958e14f4806af8a06db61870561138f7_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3068	Positive
eb434ae05f7cf08515f5a9eedc7b77b9_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.013	0.1813	Positive
c0136f74153f1adf7ea7091baa9525d8_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.038	0.155	Positive
96ebb5a9fbca50d3964296bb818d9861_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	0.2526	Positive
f26613069d47c75ba35ac6e391427f1d_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.021	0.1815	Positive
a3b134fae5f1a2aa2a17c919b5c3a922_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.01	0.1944	Positive
58fe37239368831978117dc5136718fe_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.017	-0.1816	Negative
ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	0.2557	Positive
bd6595653c85ab4ed0535ca16ddfa7ae_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.391	Positive
727a0019cd714f3c1254b93a94a9aabe_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3179	Positive
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.004	0.251	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.008	0.2032	Positive
427faf4c79ebf8288c8dc1c34cb6273e_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3941	Negative
2f25e52d298c8f4f1f4b648383bed31c_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2962	Positive
53d2340d5f7b4ef070da39397346b625_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3542	Positive
8592bfbdc869e66e390f54ea07547ee2_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.015	0.2045	Positive
a50637e49cb2e7062c4fe563e8804b5c_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.007	-0.208	Negative
4faf22474cef7bf9d255c73cd9db118e_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.042	-0.1564	Negative
b598deaaba68fcee9069b4ac1f0ffe7c_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	-0.2133	Negative
66e3d8d65c7d38086039152ae0eea786_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2288	Positive
9f9db7a86cad05f5ce499615c163e8a9_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.009	0.1852	Positive
fc72483f66338779d31c85dada4f5711_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.016	0.1894	Positive
64d446be25ef73bf9cdd2d1c75b28328_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.3432	Positive
be23ac7180eac196be3e0514333d4301_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.014	-0.2054	Negative
342e9d2aae0d012d6e73a1ded15cc28b_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.04	-0.1538	Negative
2ec351ef72927f2bc76225d8277dc602_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.008	0.1869	Positive
62690921189900b625d68933a083f144_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	0.2161	Positive
d4143a84fa86f4939237b7d4e33cfc4d_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2863	Negative
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.014	-0.1983	Negative
80096a00a83bc1748d934c8ab64da932_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2886	Positive
79cdbdf95f8596a1e17750c68ea553e9_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.008	-0.1983	Negative
dec10876dd1b063c2977675a952e5613_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2591	Positive
74d2b5e59d6a153b918c069c1f584cb9_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.04	0.1573	Positive
936a582a1eb7fdd448592e35c1ce4b58_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2671	Positive
87103294ec0841cff3f2187f1fb565c5_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.02	0.1594	Positive
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	0.252	Positive
eec64780e6b621c93e5dc66bc10bed22_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.011	0.1999	Positive
d734a4cd9718eb47ddf142f884ef1b31_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	0.2275	Positive
701694874cb668b3c8b28556d6894c31_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.2287	Positive
de0aa684ed3e574308e5ab48ff90cdb0_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.046	0.1381	Positive
db088fb981fe23ea98703dd147a9a18a_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.007	0.1784	Positive
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.005	-0.2047	Negative
9fc26e6596f0b0189c6b268cc4d8d67b_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.035	-0.1811	Negative
a4830ec2beeeeaef48f6d7f401df4241_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3486	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3743	Negative
89206af4589b68a36b3313e1be7c6448_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3201	Negative
e02440bc2cf2fbd51ab6c6a48c297786_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.013	-0.1979	Negative
38602a6800aaaa7afecb0bb60fbab974_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.049	-0.1623	Negative
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.008	-0.2379	Negative
9561dff2fb67039404a8a5d6c669959c_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.2602	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3295	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3198	Negative
5743cd46a67f26fc2a0a910a35f1b12f_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2565	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.3212	Negative
007761694cceb108c141cce8750b23b5_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.033	-0.1864	Negative
c0a6013edcd750f053a34cc2e955055c_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.283	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3365	Negative
45072f0f90af585d84d9e8b285570885_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.008	-0.2306	Negative
c99c3c0cde268c3acc40ddb4ca470d52_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.2553	Negative
573058e00737be3571135b4901715a5b_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.004	-0.2097	Negative
54a79d598f2020f796479614425e7ff7_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3084	Negative
01355d320b33ddf29a77579fe487ee60_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.018	-0.1957	Negative
3594bd84689e1249077661feb03ed8ba_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2838	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2712	Negative
08abdffc486630512a1123f8c3bdc96c_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.006	-0.2033	Negative
980fd6278b58656a704d9d0db1f6d1fd_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.22	Negative
9aecac2abcac69ad5a121dabba570b20_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2946	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.018	-0.192	Negative
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	-0.2449	Negative
f399f80a36b7b63e3071e1397d106116_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.023	-0.1599	Negative
893838c627554dd7258f3ac3e024dfe2_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.023	-0.1798	Negative
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.012	-0.176	Negative
b3975232eebf205eac1abdada382d56b_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3292	Negative
cf99988bdff370667debed34ebd3f52a_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3308	Negative
bb0bac95bc47602168f4048966f9be02_fungi	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.3152	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.032	-0.1908	Negative
9a72d97ba542c0d4c87ab583eb06188b_oomycete	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	0.2463	Positive
5a7fabdfc2b1915ca336712e300eb727_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.031	-0.1756	Negative
99318de41dd49424cad9bf4501ab86ce_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.016	-0.197	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.007	0.2227	Positive
e0f36c1501288265da47b71dfc9707dd_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.003	0.2631	Positive
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.021	0.1959	Positive
8fa171c38fb20ee4b1672db8353a9f63_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.025	0.1968	Positive
7cf039e6626761ed4dc865aee7e775a5_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	0.323	Positive
09248793722288a010ac7f729c00643e_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.037	-0.175	Negative
416ebed6f40ce92fda977416ca373220_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.028	0.1816	Positive
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.004	-0.2349	Negative
3c491ac457174deda16980612d97ab4f_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.029	0.1614	Positive
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.036	0.1574	Positive
a76ff1e570245a93affb4ac8a7e97b5a_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.2536	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.2773	Negative
28c42fb75b412baf6c28c32d0ad37e9b_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.017	-0.1825	Negative
6f5d3bfd51485fbd9a71c476a19b3241_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.001	-0.2604	Negative
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.033	-0.1468	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.037	0.1389	Positive
3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.002	-0.2233	Negative
5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote	6025a8d68dfe9ed561f3501b70ef5274_bacteria	0.039	-0.1418	Negative
c861b1ec2e390a9906dec7ee827ab766_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.014	0.2073	Positive
41e3305635db95437d26c71fbb3e9886_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.024	0.1904	Positive
ab16c4e2e7a7ffc9a83c0ce1a1036214_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.029	0.1783	Positive
11d0b6aaf61245ed190220edb6779865_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.449	Positive
0c0605a3c4b75dfc31857a9167487df1_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.015	0.2015	Positive
5d45291972b34cd7f9c4cd55ca8a95ea_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.037	0.1741	Positive
334a4708e1cedc4f04c44f0f47d2f29e_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.3431	Positive
943689dc4b1c713707c1520019c4e91d_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.024	0.1735	Positive
d0c26a44a7a8b6ee4ba716861fc44da2_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.002	0.2634	Positive
c4e15ee4c6a6debb8ef308d21e737e8e_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.007	-0.2238	Negative
d48f4cda1feee6851d5bcf2d520066b9_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.034	0.1743	Positive
1e2dd0b096801694733a077125a20228_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.3049	Positive
ad1bc6953fe661253a1301a0dffd0535_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.022	0.1858	Positive
e8685172a54f1bfdffcce32273cb42f3_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.002	-0.2461	Negative
f3f92c383527fe95a92d58291e300654_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.3206	Positive
ce8fe047f6c78ee3610cc355efd59beb_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.013	0.1995	Positive
6f0c774f7177fa246b2e3d023979a44d_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.002	0.2557	Positive
f4b9d485eddb4c75564e197d92e91abd_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.003	0.2511	Positive
520fe6acd695f8e09998c6746855e420_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.003	-0.28	Negative
3ade6fe2d83cee514a202e7c8237dc14_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.05	-0.1379	Negative
eb434ae05f7cf08515f5a9eedc7b77b9_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.004	-0.2173	Negative
54693a9cf3c76c547dc9b56b6e9b266f_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.2745	Positive
727a0019cd714f3c1254b93a94a9aabe_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.009	-0.2083	Negative
2f25e52d298c8f4f1f4b648383bed31c_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.002	-0.2567	Negative
53d2340d5f7b4ef070da39397346b625_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.297	Negative
c256985cf7f385fa0e158aac9692f64d_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.042	0.1498	Positive
8592bfbdc869e66e390f54ea07547ee2_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	0.2792	Positive
12ce93ddd82908b0631426465fc4feff_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.038	0.1734	Positive
9f9db7a86cad05f5ce499615c163e8a9_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.007	-0.1783	Negative
fc72483f66338779d31c85dada4f5711_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.006	0.193	Positive
486eef6f6e7d9269c40a644d2d6832d6_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.3259	Negative
feedb930d66d92bfe0db09c6320ffd07_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.036	0.1434	Positive
d96989fc36f17efec684123db1413110_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.2839	Negative
2ec351ef72927f2bc76225d8277dc602_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.021	-0.1642	Negative
e6cbd9909da9861255f9fa32d90f5278_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.021	0.1715	Positive
62690921189900b625d68933a083f144_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.004	0.2006	Positive
f33fede0fd67059ebe182fb3552df066_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.039	-0.1536	Negative
f733c60397f7fc312c9cdce5c6d9aba1_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.044	-0.1669	Negative
dec10876dd1b063c2977675a952e5613_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.003	0.2112	Positive
936a582a1eb7fdd448592e35c1ce4b58_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.007	0.2139	Positive
64f1fc5334789b8bb3ffa75ff021ed6c_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.022	0.1572	Positive
701694874cb668b3c8b28556d6894c31_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.002	0.2392	Positive
db088fb981fe23ea98703dd147a9a18a_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.007	0.1819	Positive
1c4babd5c824cef4804874bbb6b29ab9_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.01	-0.2041	Negative
5649ccf31ce22f347d21c009881e5df3_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.2043	Negative
a969b7e9ee836c48ee319226ac0aac95_bacteria	871638cacece191a60d3f3fe9407c592_bacteria	0.04	0.1444	Positive
12907f7fde00bb40c358a652d79ffcb6_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.048	-0.1669	Negative
a7139639bff5f1aef5393ef551b3b953_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.008	-0.2228	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.008	-0.2225	Negative
84b78558c3c317566a13f29ab950da23_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.005	-0.2434	Negative
1bea8020d2c9d588ad86b87a8f8065e8_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.005	-0.2086	Negative
cd6040e6b124b405e0a57b6b2bc182a8_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.024	-0.1817	Negative
d8f0bf7bd6bfed38440976deac1053de_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.008	-0.2219	Negative
e13eae7ac33ca345b3e22b971ecb92b4_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.2759	Negative
dcd80134a421ba1ee39910e372a24a74_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.015	-0.1934	Negative
b933526a7568334fcf0481710b741e78_fungi	871638cacece191a60d3f3fe9407c592_bacteria	0.025	-0.1645	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	871638cacece191a60d3f3fe9407c592_bacteria	0.039	0.1821	Positive
f797cf2765402dd3d1f72f7838c4a54c_oomycete	871638cacece191a60d3f3fe9407c592_bacteria	0.009	-0.223	Negative
37203e529004aed13359f59c9e7edad4_oomycete	871638cacece191a60d3f3fe9407c592_bacteria	0.025	-0.1649	Negative
8d7bfbf1d9cc089639fe484763c3f188_oomycete	871638cacece191a60d3f3fe9407c592_bacteria	0.009	-0.2313	Negative
9a72d97ba542c0d4c87ab583eb06188b_oomycete	871638cacece191a60d3f3fe9407c592_bacteria	0.043	0.1634	Positive
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.004	0.2745	Positive
d9e763753ea6a20c2a574df095f60580_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.042	0.1725	Positive
2a50651b2cbc9fc60afae81923de86d5_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.019	-0.1987	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.005	0.2179	Positive
702fdff0087af04a85cb3584b775ba92_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.3185	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.003	0.2594	Positive
d6e7187575c837cc355b39cb4c72f1b7_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.019	0.1702	Positive
a70b9b48ee3a2f91d38850407dcdcaac_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.019	-0.1857	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.006	0.2494	Positive
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.004	0.2383	Positive
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.015	-0.1691	Negative
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.014	-0.1806	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.2726	Negative
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.005	-0.1919	Negative
a654a25725fefee58e879aa11f5011b6_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.035	0.1483	Positive
1103cddc21943a0c06c77640d1c2bdae_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.039	0.1538	Positive
0d8f0de48c593ab7f865ad167c335347_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.03	-0.1536	Negative
737804271196e9ba022de8d2c10afec9_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.003	-0.188	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	871638cacece191a60d3f3fe9407c592_bacteria	0.001	-0.2934	Negative
